0		0.364946		0.321332		0.325294		0.239375
200		 0.36076		0.323251		 0.31983		0.231329
400		0.355291		0.311886		0.311964		0.240561
600		0.355563		0.312773		0.312058		0.240089
800		0.362224		0.317478		0.325662		0.235721
1000		0.361835		0.314534		 0.32465		0.239834
1200		 0.36786		0.325306		0.320452		0.249256
1400		0.357322			0.3195		 0.32539		0.217715
1600		0.350679		0.309185		0.318116		0.221717
1800		0.380089		0.332011		0.350441		0.236423
2000		0.381399		0.341723		0.342681		0.238171
2200		0.360321		0.318393		0.329445		0.223059
2400		0.368776		0.322702		0.336019		0.234406
2600		0.348621		 0.30503		0.303648		0.240476
2800		0.352769		0.310698		0.308037		0.239733
3000		0.357094		0.321258		0.312427		0.232842
3200		0.349297		0.307537		0.309045		0.232226
3400		0.356787		0.313275		0.325501		0.224725
3600		0.365021		0.326083		0.328876		0.228017
3800		0.352596		0.313194		0.301456		0.244298
4000		0.379417		0.341941		0.347352		0.224359
4200		0.357662		0.321034		0.318222		0.226972
4400		0.368165		0.329449		0.328104		0.234311
4600		0.377778		0.336409		0.341142		0.236398
4800		0.362743		0.318036		0.319913		0.244281
5000		0.371193		0.324688		0.327171		0.251207
5200		0.378914		0.336237		0.344155		 0.23591
5400		0.353576		0.309556		0.305715		0.246468
5600		0.366952		0.326342		0.315436		0.251613
5800		0.361294		0.322504		 0.31162		0.244848
6000		0.359966			 0.315		0.310889		0.251544
6200		0.349224		0.305047		0.297713		0.249456
6400		0.361649		0.324121		 0.32155		0.230503
6600		0.363936		0.324055		0.323951		0.234398
6800		0.358237		0.311267		0.318114		0.242041
7000		0.369956		0.330705		0.329707		0.235927
7200		0.360307		0.320631		 0.32766		0.222434
7400		0.365492		0.329192		0.321698		0.235184
7600		0.360774		0.324876		 0.31827		 0.23125
7800		0.361005		0.318763		0.314383		0.245363
8000		 0.37969		0.340487		0.340509		0.237594
8200		0.371849		0.330752		 0.32735		0.244924
8400		0.370068		 0.32267		 0.33665		0.237594
8600		0.370233		0.326551		0.332138		0.239152
8800		0.371087		0.306042		0.309507		 0.29318
9000		0.370767		 0.33043		 0.33401		0.232785
9200		0.355092		0.320071		0.300362		0.243963
9400		0.356686		 0.31874		0.292093		0.259877
9600		0.362642		0.315139		0.314865		0.254098
9800		0.359712		0.320502		0.300618		0.256306
10000		0.363262		0.325155		0.319393		0.237026
10200		0.373779		0.329286		0.305232		0.278972
10400		0.358747		0.317092		0.304158		0.253652
10600		0.376421		0.331697		0.341336		0.238438
10800		0.362312		0.326167		0.318593		0.233783
11000		0.352378		0.314383		0.309443		0.231838
11200		0.351514		0.308767		 0.31073		0.235018
11400		0.365388		0.325552		0.309349		 0.25561
11600		0.345476		0.303661		0.293832		0.245275
11800		0.360532		 0.31325		0.301186		0.266698
12000		0.364949		0.329305		0.323831		0.230363
12200		0.350506		0.305127		0.308226		0.240006
12400		0.349958		0.301992		0.296439		0.256642
12600		0.359272		0.311978		0.304543		0.260914
12800		0.364355		0.327912		0.310541		0.248087
13000		0.364138		0.318132		0.321188		0.246623
13200		0.354294		0.310932		0.311899		0.238932
13400		0.360117		0.318962		0.306813		0.251986
13600		0.356724		0.308713		0.299869		0.263209
13800		 0.35618		0.314082		0.310022		0.242832
14000		0.366922		0.325332		0.306264		0.263865
14200		0.366508		 0.32739		0.318579		0.244907
14400		0.367793		0.315488		0.302459		0.282008
14600		0.359004		0.314698		0.311694		0.248154
14800		0.367835		0.327732		0.322185		0.243707
15000		0.358113		0.319126		0.303529		0.250036
15200		0.366778		0.331912		0.325894		 0.22952
15400		0.350603		 0.31273			0.3085		0.229941
15600		0.359134		0.321706		0.301566		0.252026
15800		0.364377		0.326131		0.321274		0.236563
16000		 0.36427		 0.32509		0.313792		 0.24746
16200		0.362731		0.326012		0.328138		0.221786
16400		0.360961		 0.31891		0.312276		0.247723
16600		0.357717		 0.31995		0.316173		0.231495
16800		0.358778		0.321234		0.317564		0.231095
17000		0.361749		0.325854		0.320516		 0.22981
17200		 0.37632		0.336277		0.331917		0.244912
17400		0.348396		0.307971		0.296256		0.245245
17600		0.355087		0.318597			 0.309		0.234923
17800		0.353136		 0.31635		0.308505		0.232718
18000		0.363913		0.328677		0.324925		0.226409
18200		0.344597		0.296496		0.295627		0.249376
18400		0.364062		0.318033		0.311179		0.259046
18600		0.357848		0.321691		0.296722		0.254127
18800		0.357002		0.321159		0.314404		0.230017
19000		0.361845		0.326021		0.318944		0.232053
19200		0.362356		0.324725		 0.32342		0.229252
19400		0.364196		0.325786		0.322031		0.235451
19600		0.352543		0.312997		0.303034		0.242438
19800		0.354725		 0.31444		0.298937		0.251842
20000		0.363156		0.321767		0.312102		0.250643
20200		0.356035		 0.32225		0.298628		0.245963
20400		0.354126		0.313394		0.302362		0.247329
20600		0.349988		0.304314		0.308817		0.238764
20800		0.352583		0.309835		0.310952		0.236517
21000		 0.35477		0.310258		0.313413		 0.23924
21200		 0.35498		0.314171		0.306942		0.243115
21400		0.366286		0.323694		0.316532		0.251717
21600		0.357506		0.315031		0.308234		0.247724
21800		 0.38012		0.331283		0.334845		0.259061
22000		0.367241		0.323692		0.317308		0.253517
22200		0.371233		0.325631		 0.33571		0.238518
22400		0.359881		0.308165		0.317131		0.251975
22600		 0.35886		0.315943		0.309507		 0.24889
22800		 0.36184		 0.30908		0.324794		0.246645
23000		0.358116		0.316298		 0.31487		0.239388
23200		0.367047		0.316697		0.327015		0.249421
23400		0.367465		 0.31949		0.327172		0.246872
23600		0.358401		0.316863		0.323168		0.228174
23800		0.375723		0.329656		0.328345		0.256616
24000		 0.35212		0.310952		0.305804		0.240354
24200		0.352789		0.314249		0.315708		0.224713
24400		0.371796		0.334885		0.331979		0.232606
24600		0.373263		0.320997		0.342476		0.241501
24800		 0.37491		0.333971		0.335581		0.238669
25000		0.372008		0.314479		 0.33633		0.254488
25200		0.371453		0.330982		0.327431			0.2433
25400		0.351805		0.305335		0.310696		0.240358
25600		0.365454		 0.32326		0.324429		0.239504
25800		0.353232		0.311838		0.320086		0.223266
26000		0.367313		 0.32497		0.322184		0.245824
26200		0.358471		0.318639		0.319011		0.231743
26400		0.366586		 0.32389		0.332236		0.231269
26600		0.356006		0.320204		0.326672		0.210324
26800		0.377474		0.335088		0.341082		0.237387
27000		0.365062		0.320928		0.311663		0.257704
27200		0.377885		0.324932		 0.33041		0.266162
27400		0.380706		0.320747		0.344625		0.261208
27600		0.377372		0.328909		0.342369		0.243764
27800		0.359416		0.312667		0.317804		 0.24413
28000		0.362382		0.320467		0.309668		0.253075
28200		0.363799		0.304819		0.325115		0.257071
28400		0.366388		0.322248		0.324938		0.243007
28600		0.356679		0.319287		0.323882		0.218166
28800		0.355347		0.307113		 0.31379		0.244461
29000		0.374686		0.294819		0.341193		0.278294
29200		0.364524		0.319686		0.320714		 0.24637
29400		0.367352		0.313089		0.327357		0.254375
29600		0.355948		0.310188		0.315088		0.240627
29800		0.357259		0.315995		0.312686		 0.24009
30000		0.356194		0.311312		0.303789		0.254058
30200		0.356898		0.296763		0.311593		0.263807
30400		0.364057		0.326489		0.314968		0.243463
30600		0.359625		 0.31849		0.313323		0.243009
30800		0.377312		0.327795		0.342754		0.244537
31000		0.354301		0.305833		 0.30703		 0.25151
31200		0.377919		0.337694		0.351341		0.219472
31400		0.361691		0.317185		0.313805		0.250124
31600		0.372443		0.333433		0.329329		0.240399
31800		0.360956		0.308322		0.327377		0.241539
32000		0.329375		0.275237		0.289843		0.239191
32200		0.337562		0.279463		0.301561		0.242605
32400		0.360926		0.315912		0.326092		0.233234
32600		0.371254		0.320345		0.340719		0.238639
32800		0.377079		0.329416		0.349295		 0.23207
33000		0.356514		0.304722		0.325345		0.235584
33200		0.347017		0.298673		 0.29754		0.251209
33400		0.361768		0.307776		0.326623		0.245649
33600		 0.35116		0.311673		0.307257		0.234692
33800		0.353684		 0.31704		0.312765		0.227702
34000		0.355347		0.311528		0.312498		0.240495
34200		0.360912		0.318221		0.324114		 0.23281
34400		0.359376		0.320565		0.324975		0.223452
34600		0.350393		0.302328		0.287554		0.267322
34800		0.355065		0.316268		0.318556		0.225032
35000		0.364866		0.307328		0.326899		0.254837
35200		0.347548		 0.29867		0.307997		0.239818
35400		0.341743		0.292006		 0.29798		0.243962
35600		0.368645		0.326148		0.336884		0.227893
35800		0.355024		0.311518		0.309413		0.243526
36000		0.341499		0.305933		0.291818		 0.23343
36200		0.356465		0.318589		0.311082		0.236355
36400		 0.36041		0.329083		0.314422		 0.22942
36600		0.351095		0.313918		0.300095		0.240694
36800		0.361782		0.324915		0.319589		 0.23252
37000		0.339353		0.305208		0.293648		0.225699
37200		 0.37409		0.342582		 0.33456		0.224928
37400		0.355246		0.323021		0.312717			0.2242
37600		 0.36212		0.332318		0.322265		0.219026
37800		0.355282		0.326214		0.307069		0.227472
38000		0.347002		0.312642		0.295755		0.235807
38200		0.368015		 0.33192		0.330376		0.227049
38400		0.347624		0.310211		 0.29563		0.240949
38600			 0.364		0.323045		0.321958		0.238699
38800		0.352283		0.320307		0.300597		0.235058
39000		0.362159		0.330759		0.322005		0.221876
39200		 0.37188		0.341059		0.325725		0.232749
39400		 0.36673		0.333784		0.325227		0.227591
39600		 0.38573		0.355955		0.346412		0.225545
39800		 0.33816		0.297333		0.289874		0.237213
40000		0.353559		0.319837		0.319586		0.213486
40200		0.363703		0.331942		0.324493		0.221535
40400		 0.38773		0.354152		0.353178		0.224746
40600		0.373743		0.346257		0.331089		 0.22328
40800		0.352036		 0.31934		0.300999		0.235117
41000		0.355049		0.325372		0.304851		0.230908
41200		0.333357		0.297678		 0.27758		0.237889
41400		0.350523		0.321829		0.298255		0.230658
41600		0.351463		0.313794		0.302219		 0.23927
41800		 0.36716		 0.33575		 0.32689		 0.22367
42000		0.353457		0.313488		0.305196		0.241755
42200		0.324586		0.265114		0.263278		0.266667
42400		0.325421		0.267983		0.255553		0.273268
42600		0.321818		0.257101		0.264091		0.266999
42800		 0.32063		0.261409		0.284412		 0.23745
43000		0.316342		0.256155		0.276599		0.240879
43200		0.322741		0.259054		0.279844		0.250801
43400		0.327247		 0.28358		0.257287		0.259936
43600		0.322273		 0.26195		0.271268		0.255959
43800			0.3219		0.268206		0.263211		0.256952
44000		0.325572		0.260446		0.269289		0.267667
44200		0.339526		0.305788		0.286346		0.234638
44400		0.346719		0.319325		0.300229		0.219825
44600		0.350729		0.318353		0.310332		0.219924
44800		0.342458		0.307216		0.304268		0.218159
45000		0.366438		0.343297		0.322707		0.215779
45200		0.361825			0.3332		0.325158		0.212332
45400		0.344869		0.310237		0.300997		0.225885
45600		0.354388		0.323721		0.305958		 0.22973
45800		0.343481		 0.31546		0.293085		 0.22482
46000		0.347854		0.317147		0.303157		0.222526
46200		0.352572		0.322999		0.303007		0.229069
46400		0.338131		 0.30239		0.281128		 0.24123
46600		0.343781		0.302942		0.289174		0.246933
46800		 0.36339		0.338025		0.315222		0.224673
47000		0.369259		0.329282		0.331524		0.233174
47200		0.376445		0.341406		0.325876		0.246311
47400		0.379385		0.342811		0.330835		0.246769
47600		0.365457		0.325692		0.320086		0.242048
47800		 0.35419		0.319643		0.309552		0.230016
48000		 0.37284		0.339261		 0.32988		0.232594
48200		0.357097		0.322299		0.316135		0.226316
48400		0.353228		0.320736		 0.31157		0.222692
48600		0.380316		0.338869		0.352506		0.224026
48800		0.379777		0.335079		0.343596		0.241091
49000		0.376925		 0.32089		 0.34489		0.249451
49200		0.354011		0.307918		0.304559		0.251154
49400		0.373799		0.316406		0.331224		0.263875
49600		0.366544		0.328197		0.322931		 0.23814
49800		0.358291		0.303538		0.322723		0.245884
50000		 0.36195		0.323145		0.327912		0.223755
50200		0.360931		0.311505		0.321071		0.245806
50400		0.363674		0.311444		 0.30993		0.267329
50600		 0.35301		0.306578		0.307699		0.246097
50800		0.355431		 0.30611		0.301179		0.261246
51000		0.363676		0.324721		0.313457		0.246621
51200		0.370592		0.318714		0.318944		0.267156
51400		0.367201		0.313402		0.325952		 0.25536
51600		0.379095		0.337824		0.343922		0.234563
51800		0.369466		0.317991		0.330199		0.250718
52000		0.349951		0.302398		0.303347		0.247925
52200			0.3726		0.317878		0.331454		0.258366
52400		0.366915		0.319662		0.336284		0.232343
52600		0.373845		0.325471		0.335239		0.247395
52800		0.381384		0.339374		0.354871		0.223157
53000		0.361968		0.320814		0.329372		 0.22502
53200		0.362553		0.313363		0.317555		 0.25269
53400		0.351131		0.310716		0.311055		0.230837
53600		0.347314		0.298855		 0.29191		0.258317
53800		0.353573		0.319032		0.308789		0.229991
54000		0.358546		0.318187		0.311936			 0.242
54200		0.366699		0.323003		0.324556		0.243453
54400		0.373915		 0.33543		0.326458		 0.24604
54600		0.366297		0.318167		 0.32799		0.244005
54800		0.367506		0.318956		0.324659		0.250968
55000		0.354772		0.312904		0.314362		0.234509
55200		0.351011		0.308936		0.302913		0.243352
55400		0.384919		0.361138		0.350368		0.207719
55600		 0.37047		 0.34074		0.332757		0.218322
55800		 0.36515		0.328154		0.327491		0.227452
56000		0.366154		0.330117		0.319574		0.238815
56200		0.347474		0.299461		0.301954		0.246217
56400		0.371109		0.342472		0.329922		0.222056
56600		0.374495		0.321349		 0.33867		0.250061
56800		0.374582		0.334926		0.331555		0.241907
57000		0.389956		0.364087		0.349778		0.221871
57200		0.373711		0.342862		 0.32453		0.237581
57400		0.370359		0.338105		0.327734		0.229362
57600		0.373469		0.342049		0.328787		0.232075
57800		0.375333		 0.32747		0.328009		0.258695
58000		0.359869		0.326512		0.320362		 0.22309
58200		0.342681		 0.29868		0.280064		0.259259
58400		0.339733		0.282927		0.285984		0.262684
58600		0.342726		0.294894		 0.28837		0.254562
58800		0.331944		 0.27361		0.283246		0.255507
59000		0.335545		0.275745		0.287329		0.258045
59200		0.337438		0.293127		0.281379		0.250261
59400		0.334712		0.282105		0.278662		0.258511
59600		0.330896		0.277957		0.277523		0.254372
59800		0.345364		0.284161		0.304459		0.255165
60000		0.343712		0.288161		0.300344		0.251063
60200		0.339242		0.280048		0.303169		0.244606
60400		0.336921		0.271758		0.294816		0.257415
60600		0.346546		 0.28893		0.300645		0.257526
60800		0.335311		0.280286		0.286793		0.253094
61000		0.339103			 0.283		0.297243		0.248073
61200		0.341157		0.282238		 0.31027		0.238433
61400		0.339702		0.292383		0.284265		 0.25397
61600		 0.34489		0.298747		0.311079		0.227768
61800		0.336218		0.277811		 0.30663		0.234273
62000		0.331275		0.275762			0.2885		0.245374
62200		0.332461		0.263249		 0.29023		 0.25986
62400		0.332448		 0.27873		 0.28943		0.244097
62600		0.335821		 0.28487		0.287019		0.249038
62800		0.336659		0.288269		0.285491		0.249148
63000			0.3404		0.282813		0.296996		0.252101
63200		0.329541		0.271875		0.289506		0.243853
63400		0.338016		0.280651		0.298418		0.246356
63600		0.350234		0.298076		0.316326		0.237522
63800		0.333945		0.272877		0.300579		0.241307
64000		0.356638		0.308276		0.326507		0.229652
64200		 0.32711		0.253728		0.291681		0.254059
64400		0.337907		0.279962		0.307342		0.235635
64600		0.328726		0.270447		0.294931		0.236634
64800		0.338434		0.284334		0.305653		0.234107
65000		0.339829		0.283152		 0.30838		0.235995
65200		0.328964		0.266637		 0.29267		0.244302
65400		0.330705		0.271276		0.291719		0.245033
65600		0.356148		0.299965		0.314368		0.254709
65800		0.332463		0.263291		0.299768		0.248758
66000		0.325521		0.259513		0.285385		 0.25127
66200		0.335062		0.282031		0.290123		0.246616
66400		0.336135		 0.28347		0.293551		0.243814
66600		0.327878		0.254017		 0.28822		0.259639
66800		0.324637		0.263311		0.282424		 0.24836
67000		0.336547		0.279031		0.300724		0.241317
67200		0.338798		0.288233		0.309847		0.224688
67400		0.343867		0.293534		0.300663		0.244802
67600		0.328237		0.251295		0.294454		0.256177
67800		0.339039		 0.28314		 0.30082		 0.24338
68000		0.333882		0.276309		 0.28862		0.251609
68200		0.329729		 0.26959		 0.28214		0.255266
68400		0.343459		0.298216		0.308104		 0.22818
68600		0.349485		0.303787		0.321497		0.220527
68800		0.357667		0.309869		0.332038		0.222671
69000		0.348038		 0.29942		0.321501		0.221916
69200		0.348601		0.300005		 0.32416		0.219004
69400		0.354525		0.303482		0.329957		0.224505
69600		 0.33423		0.275468		0.312799		 0.22292
69800		0.347998		0.299683		0.323063		0.219148
70000		0.340171		0.298399		0.313205		 0.21046
70200		0.349168		0.297144		0.319841		0.230744
70400		0.345611		0.307452		0.311884		0.217015
70600		0.341118		0.295796		0.313876		0.216125
70800		 0.35183		0.309055		0.324751		0.215847
71000		0.367083		0.325418		0.348657		0.205042
71200		0.354787		0.300474		0.332897		 0.22504
71400		0.361288		0.300903		0.335247		 0.24109
71600		0.336057		0.281332		0.310827		0.223847
71800		0.348458		0.297058		0.314939		0.235406
72000		0.345864		0.312457		0.315421		 0.20524
72200		0.350068		0.290617		0.326264		0.232784
72400		0.353161		0.297858		0.332421		0.224103
72600		0.341399		0.304616		0.309264		0.211356
72800		0.340441		0.302315		0.309387		 0.21139
73000		0.338524		0.288603		0.305454		0.229353
73200		0.351141		0.300406		0.322419		0.228914
73400		0.347865		0.286887		0.318941		0.240817
73600		0.369354		0.336964		0.340419		0.208364
73800		0.371245		0.330555		0.340009		0.225328
74000		0.355773		0.298344		0.311751		0.258749
74200		0.353945		0.295936		0.332535		0.228902
74400		0.341768		0.285793		0.313524		0.231594
74600		0.355048		0.319353		0.320738		 0.21739
74800		0.351096		0.317013		0.321607		0.206417
75000		0.364195		0.331329		0.342131		0.196069
75200		0.372593		0.344364		0.346579		0.197353
75400		 0.34998		0.319898		 0.32133		0.198453
75600		0.369795		0.326773		0.340161		0.225847
75800		0.370937		0.343647		0.346619		0.192225
